vendor_id,order_hour,day_of_week,item_count,is_peak_hour,historical_delay_avg,prep_time_minutes
135,11,6,4,0,9.13,26.2
101,13,4,11,1,0.78,32.6
101,23,4,5,0,1.6,16.38
56,11,5,4,0,8.93,25.1
50,21,1,10,1,0.05,29.05
183,19,3,1,1,8.04,17.7
97,9,4,1,0,2.57,6.67
33,12,1,11,1,0.04,31.36
147,11,2,4,0,3.81,15.92
29,22,6,8,0,3.57,32.34
83,18,3,1,1,1.48,9.11
104,10,2,4,0,2.6,7.65
73,18,4,5,1,0.51,23.86
82,10,3,10,0,4.47,26.49
37,14,6,6,0,1.76,22.46
133,11,3,4,0,1.29,13.67
27,10,4,10,0,0.55,25.4
76,19,5,8,1,4.22,31.27
75,21,6,8,1,4.02,38.59
54,19,5,11,1,6.91,34.3
96,13,2,10,1,2.95,32.23
103,13,6,6,1,1.16,31.0
14,13,1,8,1,0.53,24.56
98,12,0,7,1,0.0,25.99
15,21,4,3,1,0.89,15.6
66,19,1,3,1,1.97,17.92
129,11,2,6,0,0.0,16.09
128,9,0,4,0,5.83,13.04
180,8,4,10,0,2.21,28.03
121,19,4,11,1,4.88,32.07
79,19,2,10,1,0.39,26.94
44,10,2,1,0,7.12,16.85
152,21,5,5,1,0.88,22.27
62,15,2,10,0,1.7,28.6
23,6,6,8,0,0.0,24.11
13,12,3,8,1,4.92,29.4
194,21,6,4,1,2.94,20.62
3,9,5,2,0,3.48,15.42
172,14,5,9,0,0.0,27.75
79,18,2,11,1,1.36,33.32
165,15,5,10,0,1.01,26.28
141,16,1,3,0,8.72,17.71
70,19,2,7,1,12.54,35.53
12,18,1,3,1,9.91,22.03
61,22,1,7,0,1.88,25.7
65,16,1,3,0,2.65,13.5
162,19,1,8,1,4.08,30.3
151,12,5,7,1,7.81,35.08
127,8,1,4,0,4.9,14.78
182,18,4,8,1,0.41,32.3
61,19,2,3,1,1.77,17.45
62,11,1,10,0,0.23,31.47
18,11,3,8,0,1.33,21.64
117,13,5,1,1,6.6,24.64
161,8,0,5,0,2.5,13.54
30,19,3,5,1,0.0,22.84
159,18,6,10,1,0.9,37.67
135,20,1,4,1,7.56,21.6
184,14,6,8,0,5.7,28.05
192,19,3,10,1,7.84,34.04
44,17,2,3,0,6.58,16.65
111,18,5,11,1,0.67,35.83
156,20,6,1,1,0.52,20.96
187,19,5,9,1,7.18,38.7
145,23,5,10,0,0.87,30.54
11,16,0,5,0,0.0,15.39
39,13,4,9,1,3.46,33.9
127,17,0,11,0,5.98,31.71
199,19,4,8,1,6.66,33.24
196,18,0,9,1,2.27,25.76
170,21,1,10,1,3.48,24.7
66,11,0,1,0,3.05,11.89
98,11,4,9,0,1.19,23.44
168,10,6,11,0,2.29,31.21
17,21,4,6,1,2.13,21.81
153,12,2,11,1,0.61,34.61
119,13,4,1,1,7.43,21.43
57,9,5,3,0,0.77,18.75
25,8,6,7,0,2.11,24.16
119,18,3,8,1,8.95,34.95
68,8,2,7,0,4.05,20.9
154,11,6,4,0,0.46,19.67
195,18,3,5,1,2.09,29.74
70,20,0,9,1,14.06,41.5
180,9,3,9,0,0.0,21.19
141,9,5,7,0,11.65,24.45
118,11,3,8,0,3.02,27.8
84,22,3,10,0,0.0,31.02
51,12,5,5,1,11.26,26.77
61,12,3,7,1,1.29,26.78
142,12,5,6,1,0.87,30.04
73,19,4,5,1,0.0,26.88
42,17,6,2,0,2.45,17.11
59,18,1,11,1,0.0,31.07
197,21,5,4,1,5.46,27.82
193,14,1,7,0,7.8,21.72
92,11,2,9,0,3.62,25.75
7,18,1,5,1,0.0,16.55
37,21,0,7,1,1.36,30.36
85,19,4,3,1,1.65,24.48
97,18,6,5,1,0.47,29.64
181,14,5,9,0,1.94,24.87
125,22,5,5,0,0.98,21.16
27,14,1,3,0,0.22,9.42
63,15,6,7,0,4.32,32.02
72,16,2,9,0,1.41,24.57
25,9,0,11,0,2.78,30.47
69,12,4,2,1,0.0,13.56
157,21,2,4,1,2.25,22.24
155,14,6,11,0,12.49,37.33
184,11,3,8,0,5.8,30.2
94,17,3,9,0,3.62,27.28
119,13,3,1,1,7.0,17.2
147,10,6,10,0,3.34,31.49
84,20,3,2,1,0.48,15.19
160,19,2,11,1,3.54,34.22
197,15,0,9,0,4.94,25.43
111,17,4,7,0,0.32,17.5
143,9,5,10,0,1.19,27.96
180,17,5,10,0,1.28,31.96
137,16,4,8,0,2.03,26.3
182,10,2,3,0,0.0,16.09
157,21,2,10,1,2.45,29.29
120,20,2,1,1,0.64,18.49
70,9,5,5,0,13.78,31.59
112,18,2,10,1,2.21,31.6
126,9,0,11,0,0.8,23.38
43,14,2,3,0,0.16,11.49
197,18,2,8,1,3.14,26.52
52,17,1,11,0,4.47,32.07
102,17,2,11,0,1.24,25.47
125,10,5,10,0,0.98,27.73
121,10,4,10,0,5.15,29.62
123,17,6,1,0,0.61,8.58
73,13,3,8,1,0.0,21.62
114,16,5,9,0,5.13,31.85
82,10,4,7,0,4.15,20.57
79,11,3,8,0,0.0,21.21
71,19,1,8,1,3.94,29.3
173,6,3,3,0,2.24,11.03
160,20,1,5,1,3.71,29.77
186,14,4,7,0,4.47,25.98
116,19,1,4,1,5.15,22.55
138,8,5,6,0,3.89,26.95
126,15,1,7,0,1.04,26.22
88,11,3,3,0,2.79,12.38
141,11,4,2,0,10.4,19.39
80,5,5,11,0,0.0,27.06
99,9,5,10,0,0.0,32.81
174,0,4,11,0,1.77,32.14
1,21,1,8,1,0.52,29.93
138,20,1,3,1,4.06,16.93
28,16,3,3,0,2.72,16.75
96,11,2,6,0,1.65,22.99
23,6,5,3,0,0.76,13.32
96,6,3,11,0,2.17,27.06
26,18,6,9,1,4.99,31.2
3,13,3,4,1,4.4,18.21
89,17,3,2,0,5.46,13.23
88,11,4,5,0,2.52,19.15
111,13,0,5,1,0.27,27.49
184,9,4,11,0,4.71,29.69
164,19,0,1,1,1.32,18.93
97,13,4,1,1,1.89,16.9
71,14,0,2,0,4.04,14.34
162,13,6,6,1,4.15,28.88
27,12,2,2,1,3.06,21.23
65,16,0,6,0,1.2,18.79
1,16,3,9,0,1.54,23.98
156,21,3,7,1,2.19,25.73
110,20,2,1,1,0.0,14.45
32,12,4,11,1,0.63,26.8
139,12,1,5,1,1.12,18.98
179,8,5,10,0,9.39,35.11
132,17,2,7,0,1.43,15.81
115,23,3,6,0,3.38,21.32
68,22,4,4,0,6.09,14.42
141,13,3,6,1,8.96,28.5
52,18,5,3,1,4.02,15.13
120,16,4,2,0,3.83,13.91
168,18,4,7,1,1.16,28.61
92,9,2,3,0,3.66,17.6
72,14,4,3,0,0.0,14.19
183,15,5,7,0,8.53,28.04
185,17,1,11,0,1.18,32.01
63,14,0,6,0,3.95,19.77
92,20,2,11,1,3.01,31.12
31,18,5,8,1,1.81,29.68
133,9,6,9,0,0.29,28.68
160,19,3,2,1,3.35,17.37
168,11,1,7,0,0.13,22.33
184,17,4,6,0,6.69,18.98
134,6,0,4,0,0.0,12.41
194,18,2,6,1,4.3,30.04
5,13,0,2,1,0.41,11.69
129,22,1,5,0,1.03,17.95
190,14,5,6,0,0.0,21.67
178,13,0,5,1,2.62,18.16
78,9,2,5,0,0.9,19.21
105,0,2,3,0,6.96,20.73
49,14,0,7,0,2.04,20.42
161,7,2,5,0,1.03,17.04
31,21,0,4,1,2.26,19.36
62,11,2,11,0,2.01,27.14
13,19,3,8,1,7.03,30.28
104,18,5,2,1,2.61,18.49
15,18,2,8,1,0.05,25.78
42,12,2,3,1,0.8,20.23
136,14,4,4,0,1.37,17.72
159,19,6,4,1,1.65,22.1
2,17,6,5,0,9.54,23.71
104,19,4,10,1,2.76,30.62
37,0,1,11,0,0.26,31.59
22,13,2,8,1,2.21,24.12
99,12,2,4,1,1.48,15.9
148,12,3,4,1,1.79,19.95
132,6,3,11,0,2.79,29.6
73,19,1,3,1,0.0,16.07
43,8,6,8,0,0.0,24.7
12,10,3,1,0,9.54,18.79
121,5,6,6,0,4.24,24.03
136,19,5,7,1,1.76,23.81
80,13,2,5,1,0.0,26.04
131,18,0,7,1,0.88,27.77
30,1,3,3,0,0.4,15.8
84,23,2,10,0,0.0,25.93
156,8,6,9,0,0.0,33.88
22,15,3,10,0,1.07,32.07
129,13,1,3,1,0.37,16.94
128,12,0,1,1,7.33,13.57
65,12,1,4,1,0.0,14.43
107,21,5,8,1,0.94,26.63
97,18,1,11,1,3.27,33.78
95,22,6,1,0,4.24,12.6
57,19,1,4,1,0.87,15.2
45,11,4,5,0,2.53,14.65
35,22,3,11,0,10.16,35.45
87,16,5,5,0,3.88,23.66
129,8,4,9,0,1.02,22.59
11,20,1,10,1,0.0,28.02
78,18,3,7,1,0.52,21.19
14,11,1,4,0,1.27,16.95
185,17,0,6,0,2.39,20.83
59,12,3,1,1,0.0,16.95
57,23,1,8,0,0.0,22.61
139,18,2,9,1,2.24,29.64
48,18,6,2,1,2.67,19.25
71,20,3,7,1,4.06,24.44
161,13,3,5,1,0.0,25.08
144,15,1,11,0,0.47,29.08
124,20,1,9,1,1.58,30.84
133,9,5,5,0,0.54,21.18
68,13,1,5,1,3.52,21.44
83,8,6,3,0,0.85,20.04
138,7,2,5,0,2.88,23.36
25,10,2,5,0,1.48,19.1
186,16,5,3,0,2.54,17.67
163,17,1,2,0,3.21,19.2
106,18,6,5,1,0.69,26.86
105,16,0,10,0,5.42,27.06
200,6,2,11,0,5.93,33.68
43,9,5,3,0,0.0,19.22
95,16,1,3,0,4.63,16.5
37,12,5,2,1,2.48,23.09
80,19,1,8,1,0.21,29.55
103,19,3,3,1,2.25,15.68
129,18,6,5,1,0.0,21.22
63,21,0,9,1,5.19,27.17
55,12,4,3,1,3.42,13.83
169,7,0,3,0,0.23,17.41
109,14,3,6,0,3.63,25.84
94,18,1,7,1,3.56,24.64
123,9,1,9,0,1.66,25.83
29,10,1,4,0,4.18,20.7
186,20,5,2,1,4.63,18.32
75,22,5,6,0,5.84,26.67
193,7,6,7,0,7.21,29.69
1,12,4,5,1,2.97,19.15
136,5,6,9,0,0.0,20.95
174,14,2,4,0,2.27,13.18
38,11,0,7,0,0.86,21.12
49,16,4,7,0,1.43,29.31
3,10,6,9,0,4.19,31.94
117,22,1,11,0,6.38,32.42
166,12,0,9,1,6.61,30.63
192,17,3,10,0,7.64,28.76
42,19,2,2,1,0.54,22.08
131,16,0,3,0,2.33,13.85
43,14,3,10,0,0.55,29.69
56,16,4,2,0,7.22,16.24
11,20,6,6,1,0.0,28.7
23,21,5,10,1,1.42,31.43
159,17,0,5,0,2.17,18.07
55,9,6,9,0,3.08,33.24
178,19,6,10,1,0.53,31.2
26,9,1,1,0,5.88,16.61
75,8,0,4,0,4.09,19.12
84,13,2,2,1,0.0,12.16
4,21,2,11,1,2.14,37.11
93,19,5,9,1,4.76,33.92
82,16,0,11,0,2.66,28.49
62,11,5,2,0,2.22,13.68
127,23,6,8,0,5.34,27.91
65,13,3,6,1,1.42,26.1
193,0,0,10,0,6.88,31.37
88,11,4,3,0,2.59,12.05
104,18,2,1,1,0.66,15.11
109,16,1,11,0,0.99,26.49
6,21,6,11,1,0.0,34.13
185,21,3,1,1,0.0,17.44
103,18,6,4,1,2.37,21.2
185,22,6,10,0,1.19,29.74
182,14,0,8,0,0.0,25.63
16,22,3,8,0,0.84,20.77
115,20,2,11,1,1.18,34.57
106,18,1,10,1,0.0,30.69
148,12,4,3,1,2.18,16.76
17,9,6,7,0,0.91,19.34
10,16,3,7,0,3.86,18.06
53,11,5,1,0,9.61,22.49
132,12,6,6,1,1.05,28.09
62,17,3,10,0,1.21,27.74
33,15,3,2,0,0.0,9.26
118,17,5,2,0,0.0,14.33
37,12,0,7,1,0.14,20.18
4,18,0,5,1,2.99,23.95
78,12,1,5,1,0.16,26.96
163,11,6,11,0,4.59,36.96
110,18,2,1,1,0.0,13.26
76,7,4,2,0,5.97,15.81
82,12,3,1,1,2.03,11.59
33,21,1,5,1,0.0,19.56
13,18,1,4,1,6.04,30.85
125,11,5,8,0,0.94,27.46
185,14,3,7,0,1.97,22.2
51,12,1,2,1,8.78,22.6
124,23,3,1,0,0.5,7.65
20,19,5,11,1,2.16,33.52
4,20,1,10,1,3.62,34.04
64,14,5,2,0,0.81,21.3
160,10,5,6,0,2.76,18.19
70,14,2,7,0,11.97,24.63
150,19,3,2,1,0.64,13.59
57,21,0,1,1,1.11,21.87
161,10,1,4,0,0.46,13.95
52,18,3,9,1,4.47,32.41
8,8,4,3,0,7.7,22.9
55,12,6,10,1,1.67,30.49
24,18,4,9,1,3.13,31.38
85,21,6,9,1,0.3,32.44
43,11,4,8,0,0.0,18.05
134,12,2,1,1,0.69,17.48
60,3,2,3,0,0.98,16.91
27,9,0,4,0,0.0,14.87
88,19,1,10,1,3.78,30.35
110,19,0,1,1,1.8,14.11
46,14,1,4,0,3.48,14.36
3,17,6,4,0,4.92,19.97
102,23,2,1,0,3.15,14.95
196,12,0,8,1,0.85,26.49
107,10,1,5,0,2.64,22.62
95,13,5,4,1,5.08,26.67
4,11,3,1,0,2.09,10.15
73,20,6,11,1,0.9,38.04
112,18,4,4,1,0.37,23.13
34,10,4,1,0,6.99,13.11
118,3,2,5,0,1.24,18.81
43,19,2,11,1,0.0,30.32
111,12,5,7,1,1.16,26.7
143,12,5,1,1,1.81,22.0
91,21,3,11,1,0.0,35.04
13,16,1,8,0,5.27,24.62
184,19,4,9,1,6.07,35.19
77,12,3,6,1,6.0,23.42
68,17,5,9,0,3.58,26.62
182,7,6,5,0,0.1,22.82
33,15,6,8,0,0.47,23.22
15,19,3,5,1,0.33,19.95
61,14,0,4,0,2.09,18.96
64,19,5,2,1,1.33,20.09
71,21,0,8,1,5.85,29.19
65,18,5,9,1,1.35,32.11
27,15,5,8,0,0.07,23.13
92,19,6,8,1,2.7,31.48
171,14,3,5,0,3.32,22.28
185,12,5,10,1,1.73,33.4
63,11,3,1,0,5.7,12.66
157,7,6,7,0,5.53,23.32
22,18,5,6,1,0.95,26.71
109,8,6,3,0,0.84,9.28
2,16,1,6,0,9.2,25.56
148,16,0,4,0,2.86,13.67
136,18,0,1,1,1.55,7.03
66,19,5,7,1,1.06,23.39
166,19,5,9,1,5.77,36.19
156,6,3,11,0,0.47,27.32
20,11,4,8,0,0.49,22.68
149,18,3,1,1,0.0,13.1
171,12,6,10,1,4.34,39.65
156,15,2,7,0,0.82,18.4
20,13,3,11,1,1.72,31.36
88,12,5,4,1,3.62,21.44
163,21,1,4,1,2.43,22.85
114,20,6,7,1,4.78,28.47
151,10,6,5,0,8.24,28.81
151,16,0,6,0,7.11,19.08
95,17,4,5,0,5.01,18.39
15,19,6,11,1,0.0,35.5
104,9,3,1,0,4.1,12.43
78,15,1,4,0,2.72,20.04
140,12,1,3,1,11.28,27.68
116,19,6,11,1,6.33,36.59
122,0,1,1,0,7.69,19.7
19,13,5,10,1,1.39,31.89
94,7,2,9,0,1.67,26.12
181,18,3,8,1,0.62,24.5
158,15,3,4,0,5.03,22.34
118,23,6,3,0,0.0,14.59
103,16,4,4,0,0.23,12.42
10,12,1,3,1,3.24,23.34
129,13,2,3,1,0.0,21.89
121,17,5,5,0,3.57,20.03
141,13,4,9,1,10.49,39.29
188,19,4,4,1,1.98,24.04
175,11,5,11,0,2.34,30.77
190,20,6,6,1,2.09,27.71
19,10,6,1,0,0.43,11.42
75,19,5,10,1,4.02,36.54
15,12,5,2,1,1.09,18.29
87,2,4,7,0,3.31,22.34
152,10,2,6,0,0.0,9.38
161,12,2,4,1,1.67,25.81
112,20,6,6,1,1.25,30.55
112,23,3,5,0,2.49,22.87
72,8,6,6,0,0.0,18.57
60,21,2,1,1,1.76,17.78
3,15,1,3,0,2.97,15.49
15,13,1,6,1,0.0,20.91
191,12,2,7,1,0.39,24.97
185,20,0,11,1,0.0,29.99
107,20,5,11,1,0.75,35.99
200,21,2,4,1,4.69,21.63
95,17,5,9,0,4.59,27.7
4,15,0,6,0,3.71,23.33
71,12,0,10,1,4.98,31.15
20,11,4,7,0,0.54,22.9
159,9,5,3,0,1.12,19.19
194,10,1,4,0,3.75,16.0
126,13,5,6,1,1.77,22.78
88,17,2,2,0,3.44,12.8
75,12,1,5,1,4.56,19.36
14,20,6,7,1,0.0,21.99
151,11,0,2,0,5.21,13.37
5,12,3,11,1,0.12,29.43
91,11,0,4,0,0.0,16.23
150,13,2,6,1,1.52,24.75
3,12,5,2,1,3.4,27.57
53,12,2,11,1,10.12,43.25
42,13,3,7,1,2.01,23.04
194,14,2,7,0,3.06,17.63
32,13,2,8,1,0.0,24.14
95,17,6,6,0,4.75,24.81
49,15,2,10,0,2.26,26.7
28,10,0,5,0,1.51,16.39
156,18,1,6,1,1.16,23.75
155,11,5,1,0,13.77,22.2
197,12,5,3,1,3.54,17.35
44,11,6,6,0,7.25,23.53
123,10,1,8,0,2.62,24.21
9,6,1,10,0,2.74,28.47
89,15,2,7,0,3.95,26.49
19,13,0,5,1,1.26,20.37
159,21,1,7,1,0.76,23.91
103,9,1,1,0,3.22,7.59
43,7,0,7,0,0.0,21.72
95,11,1,8,0,5.68,24.64
173,12,1,2,1,1.82,17.21
112,12,2,3,1,0.57,15.11
10,10,6,2,0,2.29,20.39
151,12,3,9,1,7.17,39.42
155,17,2,7,0,12.89,27.73
4,20,6,4,1,3.69,27.15
49,20,0,5,1,1.35,21.14
175,13,2,1,1,3.01,16.55
138,16,3,2,0,3.94,17.61
88,12,5,11,1,4.25,33.52
76,9,3,3,0,3.54,15.93
110,19,5,8,1,0.28,28.51
71,15,6,8,0,4.92,32.15
148,11,4,10,0,1.51,29.03
77,19,5,9,1,5.02,35.18
49,12,1,11,1,3.24,39.54
26,11,2,10,0,3.79,29.3
137,11,3,8,0,1.73,19.76
32,6,3,3,0,0.0,11.78
37,17,3,1,0,0.96,4.19
176,15,2,11,0,0.0,26.78
9,14,5,9,0,5.25,28.48
121,20,5,8,1,3.96,27.49
175,16,5,3,0,3.54,26.78
86,12,4,7,1,2.3,30.17
154,16,0,10,0,1.39,25.06
110,10,3,5,0,0.0,19.19
52,21,4,4,1,5.14,21.12
157,18,1,6,1,2.82,17.76
109,8,2,2,0,3.34,15.11
187,12,4,5,1,4.51,21.8
48,21,3,1,1,1.92,16.43
134,10,5,6,0,1.49,20.61
76,20,4,10,1,3.41,32.17
44,20,1,6,1,7.5,25.64
131,8,4,2,0,1.02,14.96
123,18,3,6,1,1.35,26.57
69,17,0,1,0,1.3,12.81
153,18,4,3,1,0.0,20.14
189,18,2,2,1,4.13,15.51
130,13,3,3,1,1.99,21.05
52,12,5,5,1,3.79,25.31
82,22,5,4,0,3.79,23.56
132,11,0,11,0,2.87,29.74
42,6,5,6,0,2.37,25.18
26,18,5,11,1,4.73,33.56
98,17,1,9,0,1.6,26.61
181,16,3,3,0,0.98,13.21
166,19,0,1,1,4.17,17.41
84,13,4,3,1,0.92,22.22
73,11,6,1,0,0.04,11.07
35,18,1,2,1,9.78,21.84
151,17,1,6,0,6.23,21.41
118,11,0,2,0,0.65,10.68
87,22,0,7,0,5.45,25.37
71,20,1,6,1,2.07,21.79
153,12,2,9,1,3.05,32.09
144,17,4,10,0,1.3,27.04
30,20,2,6,1,0.54,26.28
151,20,6,5,1,7.87,30.52
66,11,2,2,0,3.83,15.32
135,23,3,5,0,8.03,24.08
63,22,6,5,0,5.31,26.94
77,18,1,11,1,3.03,31.65
30,16,3,10,0,0.0,29.84
180,14,5,1,0,0.98,11.9
174,12,3,7,1,0.94,23.57
57,12,4,9,1,0.0,30.47
6,18,3,5,1,1.34,19.96
63,12,0,7,1,3.19,30.46
43,7,6,10,0,0.0,27.47
187,15,5,7,0,4.13,27.85
48,9,2,10,0,3.79,28.55
152,7,1,8,0,3.01,27.87
36,22,6,1,0,6.38,12.99
167,19,0,9,1,2.59,31.03
93,11,2,2,0,4.78,11.45
182,14,5,11,0,0.59,32.7
129,12,5,1,1,0.0,21.21
94,13,3,4,1,1.98,25.63
136,12,2,7,1,0.24,24.59
175,21,1,8,1,2.79,31.05
115,8,6,11,0,5.01,33.62
32,15,0,3,0,1.57,12.35
5,19,3,6,1,0.33,24.63
128,5,4,1,0,6.76,17.86
94,13,0,5,1,2.09,23.65
86,16,3,2,0,1.1,12.98
177,9,6,4,0,4.68,27.06
21,14,1,3,0,2.31,12.01
85,17,0,2,0,0.0,14.4
19,16,4,2,0,4.2,13.87
176,20,6,8,1,0.0,26.56
165,8,5,9,0,0.59,24.84
95,9,3,9,0,5.08,25.9
38,18,5,5,1,1.54,24.24
194,9,5,11,0,2.91,34.91
76,12,5,8,1,2.81,31.25
71,22,6,7,0,3.74,28.73
52,20,5,4,1,6.34,23.8
60,17,3,9,0,0.26,24.03
99,17,2,5,0,0.0,15.67
56,13,5,9,1,7.49,34.25
124,19,6,1,1,0.0,16.54
68,21,1,9,1,5.82,28.64
134,12,6,2,1,1.82,23.8
94,19,5,1,1,2.33,13.5
48,17,0,10,0,2.99,31.93
95,19,4,3,1,4.05,24.18
64,20,2,7,1,1.2,26.79
135,18,4,1,1,8.02,18.05
103,19,5,11,1,0.52,31.06
22,10,3,10,0,0.0,28.3
100,12,4,7,1,0.0,28.01
111,13,4,9,1,0.63,28.8
176,19,2,7,1,1.26,20.9
33,21,5,6,1,0.52,21.65
191,22,5,6,0,0.0,21.47
196,23,1,7,0,1.69,20.98
38,18,1,4,1,0.0,16.86
137,19,2,6,1,2.96,20.59
69,13,5,1,1,0.0,16.42
16,11,2,9,0,0.46,24.1
124,8,6,6,0,0.0,17.66
163,12,6,6,1,2.3,28.06
174,11,6,4,0,0.0,17.31
90,0,6,6,0,1.05,16.34
177,14,5,3,0,4.56,20.45
41,14,0,9,0,1.2,23.8
87,12,4,10,1,4.53,29.76
85,8,5,7,0,1.47,27.89
106,21,0,9,1,0.5,31.48
188,6,6,4,0,1.56,15.9
96,18,6,9,1,2.13,32.57
182,20,5,10,1,0.0,37.92
30,12,1,10,1,0.0,30.46
129,18,1,3,1,0.2,21.92
192,5,6,10,0,5.48,30.06
57,1,4,3,0,0.89,11.98
114,20,4,3,1,5.69,23.24
96,10,3,11,0,1.19,32.1
140,13,6,7,1,9.98,29.0
84,22,4,5,0,0.0,14.39
139,0,3,9,0,1.84,22.21
77,8,3,8,0,5.99,23.91
163,18,1,7,1,3.94,26.24
123,21,4,9,1,0.08,25.36
17,21,3,6,1,1.55,21.82
157,23,0,9,0,3.53,29.24
94,14,0,11,0,2.82,27.4
186,13,2,2,1,4.07,14.41
177,14,0,9,0,2.58,26.91
183,10,1,9,0,6.81,27.47
2,12,4,5,1,9.64,27.43
43,14,3,5,0,0.0,19.8
31,12,2,7,1,2.62,26.13
39,20,3,6,1,3.72,24.96
164,15,4,11,0,2.06,33.21
70,20,2,11,1,13.58,38.5
56,14,1,4,0,6.78,14.56
60,0,2,2,0,2.01,15.09
84,14,1,5,0,1.93,16.41
13,21,4,8,1,5.04,34.25
163,11,4,7,0,2.8,21.03
140,19,0,1,1,9.72,21.41
165,17,0,9,0,0.0,17.98
120,11,1,9,0,1.74,25.13
172,22,0,11,0,0.0,30.17
130,8,1,10,0,1.98,24.47
46,15,6,9,0,2.6,28.71
100,16,6,6,0,0.0,18.79
128,12,4,10,1,6.25,36.87
27,17,5,4,0,0.93,17.64
81,21,2,11,1,5.37,35.22
151,20,0,6,1,9.0,28.4
26,7,2,3,0,4.72,15.39
67,11,3,5,0,0.0,13.94
169,13,2,1,1,0.45,13.01
175,11,6,8,0,2.53,28.26
47,18,0,6,1,1.55,23.28
193,19,5,1,1,5.88,21.67
121,15,2,2,0,6.93,19.06
188,15,1,10,0,2.75,25.89
93,21,2,7,1,4.4,22.99
32,17,0,5,0,0.21,16.86
37,18,0,6,1,0.0,22.43
133,19,2,9,1,1.43,26.14
107,20,0,9,1,2.15,31.27
177,11,6,2,0,1.71,13.54
78,18,5,1,1,0.0,18.35
185,20,2,9,1,0.73,22.04
45,16,0,4,0,1.2,11.18
133,16,0,9,0,1.21,23.5
114,12,4,10,1,5.53,30.96
5,11,6,1,0,0.09,14.29
156,6,0,1,0,3.7,9.05
94,20,6,10,1,2.32,35.4
135,11,3,8,0,7.96,27.12
190,20,5,11,1,0.01,34.61
77,13,2,6,1,2.88,26.28
153,13,3,7,1,1.08,25.38
178,11,1,9,0,1.18,26.36
25,19,5,5,1,0.52,24.67
16,11,5,8,0,0.0,30.61
21,19,5,9,1,3.15,36.93
163,12,2,3,1,1.69,18.76
25,20,6,8,1,1.61,24.94
158,9,1,5,0,3.21,16.76
78,18,0,11,1,1.45,30.97
74,13,5,1,1,6.09,15.0
200,22,1,7,0,4.05,24.22
71,9,1,10,0,5.1,34.21
4,12,5,7,1,1.8,29.03
181,11,0,3,0,0.87,13.68
127,18,0,7,1,4.51,26.55
104,6,1,9,0,1.59,24.94
68,21,2,10,1,3.48,35.38
165,12,3,10,1,0.09,35.77
28,16,5,8,0,1.82,23.6
159,8,2,10,0,1.09,24.91
142,18,4,6,1,1.19,22.69
47,18,1,6,1,0.65,22.36
5,11,4,4,0,1.26,14.35
181,10,2,10,0,1.16,24.06
157,14,6,7,0,2.22,18.74
157,21,1,3,1,2.99,20.98
117,19,2,1,1,4.53,16.14
152,0,4,10,0,0.88,19.98
71,16,4,11,0,2.47,25.45
194,11,6,1,0,1.56,14.13
161,8,1,3,0,1.09,16.89
32,17,3,10,0,0.0,24.01
57,14,4,5,0,1.12,19.36
150,19,6,10,1,0.97,29.86
144,21,6,2,1,0.0,17.35
22,10,6,1,0,0.0,18.7
76,14,2,3,0,3.69,13.86
4,19,5,5,1,2.16,31.17
123,7,5,4,0,2.13,18.8
137,22,5,9,0,1.99,27.82
44,23,5,2,0,5.42,20.03
135,20,5,1,1,7.06,19.58
50,22,6,1,0,2.03,15.93
136,21,3,3,1,1.63,19.86
142,12,6,4,1,0.71,18.97
165,17,3,8,0,0.98,19.96
29,19,5,9,1,1.88,32.67
21,18,4,4,1,2.61,23.13
77,9,2,5,0,3.24,20.4
56,10,6,9,0,8.5,36.45
42,19,3,5,1,2.1,13.49
191,13,5,10,1,2.08,34.14
95,19,4,4,1,4.93,24.1
93,18,1,8,1,5.49,32.34
195,8,5,7,0,3.07,22.26
166,17,6,6,0,6.39,24.14
90,13,3,9,1,1.62,32.19
126,21,4,6,1,1.28,24.86
35,9,2,2,0,10.62,25.53
124,17,3,8,0,0.0,22.0
92,12,0,6,1,4.69,28.84
18,0,0,11,0,2.71,30.0
112,21,6,3,1,1.69,18.46
42,16,3,9,0,0.4,21.87
183,16,1,4,0,5.77,24.31
86,10,5,3,0,2.2,20.47
61,13,1,6,1,0.0,26.03
132,14,1,10,0,0.0,23.4
76,20,4,4,1,2.88,19.35
121,12,1,7,1,3.27,26.27
110,11,4,6,0,0.0,20.02
1,7,5,11,0,0.38,33.23
91,21,0,2,1,0.26,10.56
65,19,0,11,1,0.0,31.53
41,11,0,1,0,0.0,8.68
49,14,4,3,0,1.69,14.7
172,16,1,6,0,0.05,19.39
44,15,6,7,0,7.01,33.8
68,16,3,6,0,5.72,25.42
36,20,2,9,1,5.25,29.99
57,20,2,8,1,0.0,29.6
77,16,1,11,0,6.25,31.75
96,11,0,7,0,2.21,24.56
23,12,1,3,1,1.57,16.33
96,20,4,7,1,1.63,23.39
59,8,5,4,0,0.0,17.43
107,14,6,3,0,1.33,20.75
18,12,1,9,1,3.19,32.0
155,21,4,1,1,14.67,25.54
56,10,4,3,0,8.28,15.17
98,11,1,8,0,1.05,16.42
168,13,5,11,1,0.67,39.58
16,17,4,10,0,0.0,21.77
95,14,4,11,0,3.31,29.18
135,19,1,6,1,10.31,26.3
110,7,2,6,0,2.25,20.23
106,13,5,6,1,2.27,30.49
99,11,3,5,0,0.9,21.32
3,18,3,7,1,4.23,27.5
